id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
wdy7OwdgFLS4qaLmDMc_yw,pizza-hut-sioux-falls-4,Pizza Hut,https://s3-media2.fl.yelpcdn.com/bphoto/dcxOqyVV0YBCWC3ZDRLVAQ/o.jpg,False,https://www.yelp.com/biz/pizza-hut-sioux-falls-4?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,7,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 43.547057, 'longitude': -96.6911271214486}","['pickup', 'delivery']","{'address1': '2800 E 10th St', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57103', 'country': 'US', 'state': 'SD', 'display_address': ['2800 E 10th St', 'Sioux Falls, SD 57103']}",+16053325200,(605) 332-5200,3936.509424566159,$
YUhiubf1ughadRUsyW5WqQ,grille-100-sioux-falls-3,Grille 100,https://s3-media4.fl.yelpcdn.com/bphoto/ADaxm0ebfNzb3GfLPZHOTQ/o.jpg,False,https://www.yelp.com/biz/grille-100-sioux-falls-3?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,12,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 43.5485488399281, 'longitude': -96.7266855016351}",[],"{'address1': '100 W 8th St', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57104', 'country': 'US', 'state': 'SD', 'display_address': ['100 W 8th St', 'Sioux Falls, SD 57104']}",+16053392000,(605) 339-2000,1877.3389825283946,$$
ftSxFvg7WPxKvNXrd7o6-g,la-luna-cafe-sioux-falls,La Luna Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/h9vbNpRUt4CcIkfxm7QsXg/o.jpg,False,https://www.yelp.com/biz/la-luna-cafe-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,32,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.5,"{'latitude': 43.555376, 'longitude': -96.727113}","['pickup', 'delivery']","{'address1': '701 N Phillips Ave', 'address2': 'Ste 125', 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57104', 'country': 'US', 'state': 'SD', 'display_address': ['701 N Phillips Ave', 'Ste 125', 'Sioux Falls, SD 57104']}",+6052756700,05-275 6700,2581.283415597542,
ybwEvgfX_W1jKci42zeGxQ,josiahs-coffeehouse-and-cafe-sioux-falls-2,Josiah's Coffeehouse and Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/5JyXdQXo_48rAaxU7LYE2Q/o.jpg,False,https://www.yelp.com/biz/josiahs-coffeehouse-and-cafe-sioux-falls-2?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,365,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 43.543602, 'longitude': -96.727398}",['delivery'],"{'address1': '104 W 12th St', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57104', 'country': 'US', 'state': 'SD', 'display_address': ['104 W 12th St', 'Sioux Falls, SD 57104']}",+16057598255,(605) 759-8255,1368.5406201968078,$$
-dGxyBQ6QwoFnyP92CK4RQ,pizza-ranch-tea-2,Pizza Ranch,https://s3-media1.fl.yelpcdn.com/bphoto/-w8yo6nnip2AewYaKI9rRg/o.jpg,False,https://www.yelp.com/biz/pizza-ranch-tea-2?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,8,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 43.453426, 'longitude': -96.825452}","['pickup', 'delivery']","{'address1': '801 E Brian St', 'address2': None, 'address3': None, 'city': 'Tea', 'zip_code': '57064', 'country': 'US', 'state': 'SD', 'display_address': ['801 E Brian St', 'Tea, SD 57064']}",+16053685588,(605) 368-5588,11424.071271127403,
PFUyd0Zm2fIjV8r6nDKaDg,billy-frogs-sioux-falls,Billy Frogs,https://s3-media1.fl.yelpcdn.com/bphoto/V0Kd5GqIPtXQaI5FJhXxrQ/o.jpg,False,https://www.yelp.com/biz/billy-frogs-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,12,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.0,"{'latitude': 43.5000275, 'longitude': -96.7906951}",['delivery'],"{'address1': '5002 S Marion Rd', 'address2': None, 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57106', 'country': 'US', 'state': 'SD', 'display_address': ['5002 S Marion Rd', 'Sioux Falls, SD 57106']}",+16052756108,(605) 275-6108,5672.647250805693,$
xmfIvkNi8RzDmwVZrLFIdw,pizza-ranch-brandon,Pizza Ranch,https://s3-media3.fl.yelpcdn.com/bphoto/oVYh-O5PneW3dfJZCf_1hw/o.jpg,False,https://www.yelp.com/biz/pizza-ranch-brandon?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,8,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 43.59294, 'longitude': -96.57144}",['delivery'],"{'address1': '202 S Splitrock Blvd', 'address2': '', 'address3': '', 'city': 'Brandon', 'zip_code': '57005', 'country': 'US', 'state': 'SD', 'display_address': ['202 S Splitrock Blvd', 'Brandon, SD 57005']}",+16055826322,(605) 582-6322,14841.00933859682,$$
b-_7yV1QRWfm1SwNM3eX1Q,villa-pizza-sioux-falls,Villa Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/qyJRl9YvNy-r0KksupvTLw/o.jpg,False,https://www.yelp.com/biz/villa-pizza-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,3,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",2.0,"{'latitude': 43.511594, 'longitude': -96.776848}","['pickup', 'delivery']","{'address1': '4001 W 41st St', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57103', 'country': 'US', 'state': 'SD', 'display_address': ['4001 W 41st St', 'Sioux Falls, SD 57103']}",+16053625989,(605) 362-5989,4068.7614070927048,
x4AkmNkM3LsCiWgcXU2Uug,the-barcode-bar-and-grill-sioux-falls,The Barcode Bar and Grill,https://s3-media2.fl.yelpcdn.com/bphoto/j7NJgSFvIM-BOLPlef9L4A/o.jpg,False,https://www.yelp.com/biz/the-barcode-bar-and-grill-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,5,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.5,"{'latitude': 43.592947, 'longitude': -96.710857}",['delivery'],"{'address1': '4200 N Cliff Ave', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57104', 'country': 'US', 'state': 'SD', 'display_address': ['4200 N Cliff Ave', 'Sioux Falls, SD 57104']}",+16052740275,(605) 274-0275,6959.008250006349,$
RoAcjqgVgMMYyNHq3EB-lA,bin201-sioux-falls,bin201,https://s3-media4.fl.yelpcdn.com/bphoto/BBUrYWtrc-7Lix9P6zS3Cw/o.jpg,False,https://www.yelp.com/biz/bin201-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,7,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 43.544527943993, 'longitude': -96.7248874157667}",['delivery'],"{'address1': '201 E 11th St', 'address2': '', 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57104', 'country': 'US', 'state': 'SD', 'display_address': ['201 E 11th St', 'Sioux Falls, SD 57104']}",+16052016933,(605) 201-6933,1556.897711854401,
-ifo-KRZwT4C8Hh6KoGHGw,papa-murphys-sioux-falls-4,Papa Murphy's,,False,https://www.yelp.com/biz/papa-murphys-sioux-falls-4?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,3,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 43.5146851, 'longitude': -96.8098618}",['delivery'],"{'address1': '6725 West 41st Street', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57106', 'country': 'US', 'state': 'SD', 'display_address': ['6725 West 41st Street', 'Sioux Falls, SD 57106']}",+16053624664,(605) 362-4664,6325.620448416238,
a09HA4QmWM4i8FEuvZ_knA,tailgators-brandon,Tailgators,https://s3-media2.fl.yelpcdn.com/bphoto/-3PnkM7hhFxQ0X7OdwTwNg/o.jpg,False,https://www.yelp.com/biz/tailgators-brandon?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,54,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 43.6069412231445, 'longitude': -96.5732955932617}",['delivery'],"{'address1': '1013 N Splitrock Blvd', 'address2': '', 'address3': '', 'city': 'Brandon', 'zip_code': '57005', 'country': 'US', 'state': 'SD', 'display_address': ['1013 N Splitrock Blvd', 'Brandon, SD 57005']}",+16055822520,(605) 582-2520,15465.594293777913,$$
_LZoEYUYYQemZIrrHiY-pg,22ten-kitchen-cocktails-sioux-falls,22TEN Kitchen Cocktails,https://s3-media2.fl.yelpcdn.com/bphoto/yxijSun71X28OC9baXZvmA/o.jpg,False,https://www.yelp.com/biz/22ten-kitchen-cocktails-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,78,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 43.49034, 'longitude': -96.749144}","['pickup', 'delivery']","{'address1': '2210 W 69th St', 'address2': None, 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57108', 'country': 'US', 'state': 'SD', 'display_address': ['2210 W 69th St', 'Sioux Falls, SD 57108']}",+16052711787,(605) 271-1787,4868.500143875566,$$
KEazrxvpI7czfOC_AfAmzw,caseys-sioux-falls-10,Casey's,https://s3-media2.fl.yelpcdn.com/bphoto/yM7jBFtKaIWJuHdFIsUT0g/o.jpg,False,https://www.yelp.com/biz/caseys-sioux-falls-10?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,1,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",5.0,"{'latitude': 43.5409142, 'longitude': -96.67204364542229}",['delivery'],"{'address1': '701 S Sycamore Ave', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57110', 'country': 'US', 'state': 'SD', 'display_address': ['701 S Sycamore Ave', 'Sioux Falls, SD 57110']}",+16053326961,(605) 332-6961,5228.047255067371,
cJubrK7zggt2FHFClG8hog,alpine-inn-sioux-falls,Alpine Inn,https://s3-media1.fl.yelpcdn.com/bphoto/KgTCRieIso4fpmCSystkvg/o.jpg,False,https://www.yelp.com/biz/alpine-inn-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'arcades', 'title': 'Arcades'}]",4.0,"{'latitude': 43.545953, 'longitude': -96.685248}",['delivery'],"{'address1': '212 S Sneve Ave', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57103', 'country': 'US', 'state': 'SD', 'display_address': ['212 S Sneve Ave', 'Sioux Falls, SD 57103']}",+16053392708,(605) 339-2708,4333.784814791498,$$
6Fp8rHs3j0vd5RyDx1XKEg,pizza-hut-brandon-11,Pizza Hut,https://s3-media3.fl.yelpcdn.com/bphoto/xyvR7Pry4751wGUpIvfoNg/o.jpg,False,https://www.yelp.com/biz/pizza-hut-brandon-11?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,4,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 43.59513651987468, 'longitude': -96.57298788428307}","['pickup', 'delivery']","{'address1': '101 N Splitrock Blvd', 'address2': None, 'address3': None, 'city': 'Brandon', 'zip_code': '57005', 'country': 'US', 'state': 'SD', 'display_address': ['101 N Splitrock Blvd', 'Brandon, SD 57005']}",+16055824488,(605) 582-4488,14836.42173241617,$
bw6RwMzSMly5qHi-HOpRSg,hibachi-grill-and-supreme-buffet-sioux-falls-4,Hibachi Grill And Supreme Buffet,https://s3-media1.fl.yelpcdn.com/bphoto/e1TNb-1xF6h42ZcBWzW-KA/o.jpg,False,https://www.yelp.com/biz/hibachi-grill-and-supreme-buffet-sioux-falls-4?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,106,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",2.5,"{'latitude': 43.5148753, 'longitude': -96.7387292}",[],"{'address1': '1100 W 41st St', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57105', 'country': 'US', 'state': 'SD', 'display_address': ['1100 W 41st St', 'Sioux Falls, SD 57105']}",+16053353388,(605) 335-3388,2035.3747564365851,$$
x_dWtdkfec7jYTGp2AQmBA,potbelly-sandwich-shop-sioux-falls,Potbelly Sandwich Shop,https://s3-media2.fl.yelpcdn.com/bphoto/7zB9-tyB6GaQUz_21nHNqQ/o.jpg,False,https://www.yelp.com/biz/potbelly-sandwich-shop-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,23,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 43.5126173844971, 'longitude': -96.7517706448945}","['pickup', 'delivery']","{'address1': '2101 W 41st St', 'address2': 'Ste 54', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57105', 'country': 'US', 'state': 'SD', 'display_address': ['2101 W 41st St', 'Ste 54', 'Sioux Falls, SD 57105']}",+16053679000,(605) 367-9000,2606.048698136583,$
SQnYLmKgiWqDBkt321SWzQ,shenanigans-sports-bar-and-grill-sioux-falls-3,Shenanigans Sports Bar & Grill,https://s3-media4.fl.yelpcdn.com/bphoto/zuq6A7jvM6DOEuAkZJ478g/o.jpg,False,https://www.yelp.com/biz/shenanigans-sports-bar-and-grill-sioux-falls-3?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,28,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,"{'latitude': 43.529072, 'longitude': -96.831393}",['delivery'],"{'address1': '1903 S Ellis Rd', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57106', 'country': 'US', 'state': 'SD', 'display_address': ['1903 S Ellis Rd', 'Sioux Falls, SD 57106']}",+16053617454,(605) 361-7454,7703.694776121956,$$
i8zOSIiYUN1hKAW9ld94JQ,papa-murphys-sioux-falls-6,Papa Murphy's,,False,https://www.yelp.com/biz/papa-murphys-sioux-falls-6?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,2,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 43.5005, 'longitude': -96.70977}",['delivery'],"{'address1': '1200 E 57th St', 'address2': 'Ste 1', 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57108', 'country': 'US', 'state': 'SD', 'display_address': ['1200 E 57th St', 'Ste 1', 'Sioux Falls, SD 57108']}",+16052741050,(605) 274-1050,4184.548362594158,
DP-JrMQDFnZadPuNMlS_Ww,pizza-hut-sioux-falls-16,Pizza Hut,https://s3-media3.fl.yelpcdn.com/bphoto/s4rm_Rdpr--8lXcvw5eEDQ/o.jpg,False,https://www.yelp.com/biz/pizza-hut-sioux-falls-16?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,11,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'latitude': 43.514388, 'longitude': -96.807279}","['delivery', 'pickup']","{'address1': '6507 W. 41st Street', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57106', 'country': 'US', 'state': 'SD', 'display_address': ['6507 W. 41st Street', 'Sioux Falls, SD 57106']}",+16053616666,(605) 361-6666,6105.064930673953,$
c76uYNJNsO5i8g2x8piGDg,dominos-pizza-sioux-falls-6,Domino's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/X2DA218a4jpBtvm71lrqSQ/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-sioux-falls-6?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,10,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 43.5002151, 'longitude': -96.712106}",[],"{'address1': '1207 E 57th St', 'address2': None, 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57108', 'country': 'US', 'state': 'SD', 'display_address': ['1207 E 57th St', 'Sioux Falls, SD 57108']}",+16053713322,(605) 371-3322,4285.815815529258,$
iz3x_7auS7DgbxLI9T7Vug,minervas-restaurant-sioux-falls-sioux-falls,Minervas Restaurant - Sioux Falls,https://s3-media1.fl.yelpcdn.com/bphoto/06ymAnXcFnAeBRAimrzKkg/o.jpg,False,https://www.yelp.com/biz/minervas-restaurant-sioux-falls-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,257,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 43.5444641113281, 'longitude': -96.7272186279297}","['delivery', 'pickup']","{'address1': '301 S Phillips Ave', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57104', 'country': 'US', 'state': 'SD', 'display_address': ['301 S Phillips Ave', 'Sioux Falls, SD 57104']}",+16053340386,(605) 334-0386,1455.2566511118582,$$$
QGy33oyR3oN1oTDd3JA3iA,the-sandbar-and-grill-sioux-falls,The Sandbar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/UATeO6f_4wbl27jMfAOzww/o.jpg,False,https://www.yelp.com/biz/the-sandbar-and-grill-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,46,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.0,"{'latitude': 43.5246065, 'longitude': -96.7907351}",['delivery'],"{'address1': '2310 S Marion Rd', 'address2': None, 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57106', 'country': 'US', 'state': 'SD', 'display_address': ['2310 S Marion Rd', 'Sioux Falls, SD 57106']}",+16052711806,(605) 271-1806,4476.052647432271,$$
_JidpiA0FWOa0j_anxhGyA,golf-addiction-sioux-falls,Golf Addiction,https://s3-media1.fl.yelpcdn.com/bphoto/0jBElGcaogSkjF2GhipLuQ/o.jpg,False,https://www.yelp.com/biz/golf-addiction-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,1,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 43.5001315, 'longitude': -96.7912385}",['delivery'],"{'address1': '5301 W 57th St', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57106', 'country': 'US', 'state': 'SD', 'display_address': ['5301 W 57th St', 'Sioux Falls, SD 57106']}",+16052748903,(605) 274-8903,5767.276284966403,$$$
cNqP4bZehtpIoQ9ub0UIrQ,little-caesars-pizza-sioux-falls-2,Little Caesars Pizza,,False,https://www.yelp.com/biz/little-caesars-pizza-sioux-falls-2?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,2,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 43.5467949, 'longitude': -96.7122099}",[],"{'address1': '1108 E 10th St', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57103', 'country': 'US', 'state': 'SD', 'display_address': ['1108 E 10th St', 'Sioux Falls, SD 57103']}",+16053351010,(605) 335-1010,2487.637772757782,$
ypktjdAN_v6fW-G8SkPXeg,paramount-cocktails-and-food-sioux-falls,Paramount Cocktails & Food,https://s3-media3.fl.yelpcdn.com/bphoto/hzxsPyRxftSMyZIDyVBXOQ/o.jpg,False,https://www.yelp.com/biz/paramount-cocktails-and-food-sioux-falls?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,18,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pianobars', 'title': 'Piano Bars'}]",3.5,"{'latitude': 43.544492572546, 'longitude': -96.7268601804972}",['delivery'],"{'address1': '307 S Phillips Ave', 'address2': '', 'address3': '', 'city': 'Sioux Falls', 'zip_code': '57104', 'country': 'US', 'state': 'SD', 'display_address': ['307 S Phillips Ave', 'Sioux Falls, SD 57104']}",+16053340386,(605) 334-0386,1457.6015689657127,$$
NijgQ5OdMfwVJXNKI_Ta9A,chuck-e-cheese-sioux-falls-2,Chuck E. Cheese,https://s3-media2.fl.yelpcdn.com/bphoto/P2SJwVUrh55pNllDZ33_iw/o.jpg,False,https://www.yelp.com/biz/chuck-e-cheese-sioux-falls-2?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,10,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'arcades', 'title': 'Arcades'}, {'alias': 'kids_activities', 'title': 'Kids Activities'}]",2.0,"{'latitude': 43.52273, 'longitude': -96.77193}","['delivery', 'pickup']","{'address1': '2600 Louise', 'address2': None, 'address3': None, 'city': 'Sioux Falls', 'zip_code': '57106', 'country': 'US', 'state': 'SD', 'display_address': ['2600 Louise', 'Sioux Falls, SD 57106']}",+16053626100,(605) 362-6100,3107.2049727923386,$$
mQCRotsRISLlOKRcD6ES1Q,212-boiling-point-brandon,212 Boiling Point,https://s3-media4.fl.yelpcdn.com/bphoto/rwLmvouKsR2tLy8pfPSB3g/o.jpg,False,https://www.yelp.com/biz/212-boiling-point-brandon?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,27,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 43.59135, 'longitude': -96.57064}",['delivery'],"{'address1': '328 S Splitrock Blvd', 'address2': None, 'address3': None, 'city': 'Brandon', 'zip_code': '57005', 'country': 'US', 'state': 'SD', 'display_address': ['328 S Splitrock Blvd', 'Brandon, SD 57005']}",+16055823531,(605) 582-3531,14788.655836134703,$$
sR4UCgRY5ZNlUCgKL4Bgxg,caseys-tea-3,Casey's,https://s3-media3.fl.yelpcdn.com/bphoto/ukTFBuQXwL4dZsenPxGDeg/o.jpg,False,https://www.yelp.com/biz/caseys-tea-3?adjust_creative=svPiIA0fP5C9T0luNYv_TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=svPiIA0fP5C9T0luNYv_TQ,1,"[{'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 43.461611386106135, 'longitude': -96.80039132001237}",[],"{'address1': '2100 N Bakker Lndg', 'address2': None, 'address3': None, 'city': 'Tea', 'zip_code': '57064', 'country': 'US', 'state': 'SD', 'display_address': ['2100 N Bakker Lndg', 'Tea, SD 57064']}",+16053689892,(605) 368-9892,9493.290798626529,
